Trdmnt,model,coefficient,lambda,n_stocks
2004-07,M6_ln_size_ln_be_me,ln_size,0.0268546116,1220
2004-07,M6_ln_size_ln_be_me,ln_be_me,0.0093807352,1220
2004-07,M7_all3,intercept,-0.4678275454,1106
2004-07,M7_all3,beta,-0.0000311490,1106
2004-07,M7_all3,ln_size,0.0279759781,1106
2004-07,M7_all3,ln_be_me,0.0075740092,1106
2004-08,M1_beta,intercept,-0.0414232427,1125
2004-08,M1_beta,beta,-0.0097603104,1125
2004-08,M2_ln_size,intercept,-0.1586855912,1295
2004-08,M2_ln_size,ln_size,0.0071830732,1295
2004-08,M3_ln_be_me,intercept,-0.1671322199,1219
2004-08,M3_ln_be_me,ln_be_me,0.0192206135,1219
2004-08,M4_beta_ln_size,intercept,-0.0993531675,1125
2004-08,M4_beta_ln_size,beta,-0.0074052479,1125
2004-08,M4_beta_ln_size,ln_size,0.0038492496,1125
2004-08,M5_beta_ln_be_me,intercept,-0.1456828729,1105
2004-08,M5_beta_ln_be_me,beta,-0.0081276767,1105
2004-08,M5_beta_ln_be_me,ln_be_me,0.0171297303,1105
2004-08,M6_ln_size_ln_be_me,intercept,-0.2412179382,1219
2004-08,M6_ln_size_ln_be_me,ln_size,0.0053453357,1219
2004-08,M6_ln_size_ln_be_me,ln_be_me,0.0187279799,1219
2004-08,M7_all3,intercept,-0.1889405550,1105
2004-08,M7_all3,beta,-0.0063870016,1105
2004-08,M7_all3,ln_size,0.0029897165,1105
2004-08,M7_all3,ln_be_me,0.0168472668,1105
2004-09,M1_beta,intercept,0.0407844326,1124
2004-09,M1_beta,beta,0.0042539572,1124
2004-09,M2_ln_size,intercept,-0.0801519968,1293
2004-09,M2_ln_size,ln_size,0.0089346135,1293
2004-09,M3_ln_be_me,intercept,0.0740675218,1217
2004-09,M3_ln_be_me,ln_be_me,-0.0043848120,1217
2004-09,M4_beta_ln_size,intercept,-0.1546684655,1124
2004-09,M4_beta_ln_size,beta,0.0121345864,1124
2004-09,M4_beta_ln_size,ln_size,0.0129908014,1124
2004-09,M5_beta_ln_be_me,intercept,0.0570004124,1104
2004-09,M5_beta_ln_be_me,beta,0.0032500339,1104
2004-09,M5_beta_ln_be_me,ln_be_me,-0.0023330728,1104
2004-09,M6_ln_size_ln_be_me,intercept,-0.0440286816,1217
2004-09,M6_ln_size_ln_be_me,ln_size,0.0085383231,1217
2004-09,M6_ln_size_ln_be_me,ln_be_me,-0.0052159844,1217
2004-09,M7_all3,intercept,-0.1081429747,1104
2004-09,M7_all3,beta,0.0098307075,1104
2004-09,M7_all3,ln_size,0.0114286852,1104
2004-09,M7_all3,ln_be_me,-0.0034389393,1104
2004-10,M1_beta,intercept,-0.0286126033,1124
2004-10,M1_beta,beta,-0.0445766580,1124
2004-10,M2_ln_size,intercept,-0.4304990566,1293
2004-10,M2_ln_size,ln_size,0.0250503560,1293
2004-10,M3_ln_be_me,intercept,-0.0058779785,1217
2004-10,M3_ln_be_me,ln_be_me,-0.0107159165,1217
2004-10,M4_beta_ln_size,intercept,-0.4381836613,1124
2004-10,M4_beta_ln_size,beta,-0.0280628190,1124
2004-10,M4_beta_ln_size,ln_size,0.0272221917,1124
2004-10,M5_beta_ln_be_me,intercept,0.0334063856,1104
2004-10,M5_beta_ln_be_me,beta,-0.0399697650,1104
2004-10,M5_beta_ln_be_me,ln_be_me,-0.0107501093,1104
2004-10,M6_ln_size_ln_be_me,intercept,-0.3327164379,1217
2004-10,M6_ln_size_ln_be_me,ln_size,0.0236303310,1217
2004-10,M6_ln_size_ln_be_me,ln_be_me,-0.0130162369,1217
2004-10,M7_all3,intercept,-0.3181945233,1104
2004-10,M7_all3,beta,-0.0259590870,1104
2004-10,M7_all3,ln_size,0.0243324069,1104
2004-10,M7_all3,ln_be_me,-0.0131045703,1104
2004-11,M1_beta,intercept,0.0057835124,1125
2004-11,M1_beta,beta,0.0394861119,1125
2004-11,M2_ln_size,intercept,0.4410166857,1295
2004-11,M2_ln_size,ln_size,-0.0274816602,1295
2004-11,M3_ln_be_me,intercept,0.0789689071,1219
2004-11,M3_ln_be_me,ln_be_me,-0.0054546762,1219
2004-11,M4_beta_ln_size,intercept,0.4414238124,1125
2004-11,M4_beta_ln_size,beta,0.0217066037,1125
2004-11,M4_beta_ln_size,ln_size,-0.0289426380,1125
2004-11,M5_beta_ln_be_me,intercept,0.0375442482,1105
2004-11,M5_beta_ln_be_me,beta,0.0348210038,1105
2004-11,M5_beta_ln_be_me,ln_be_me,-0.0045781572,1105
2004-11,M6_ln_size_ln_be_me,intercept,0.4640710045,1219
2004-11,M6_ln_size_ln_be_me,ln_size,-0.0278010098,1219
2004-11,M6_ln_size_ln_be_me,ln_be_me,-0.0028577637,1219
2004-11,M7_all3,intercept,0.4557424266,1105
2004-11,M7_all3,beta,0.0179512267,1105
2004-11,M7_all3,ln_size,-0.0288989043,1105
2004-11,M7_all3,ln_be_me,-0.0018521690,1105
2005-01,M1_beta,intercept,-0.0694611350,1126
2005-01,M1_beta,beta,0.0020292852,1126
2005-01,M2_ln_size,intercept,-0.0656976255,1296
2005-01,M2_ln_size,ln_size,-0.0004247927,1296
2005-01,M3_ln_be_me,intercept,-0.0343202522,1220
2005-01,M3_ln_be_me,ln_be_me,-0.0059138169,1220
2005-01,M4_beta_ln_size,intercept,-0.0410174523,1126
2005-01,M4_beta_ln_size,beta,0.0008728632,1126
2005-01,M4_beta_ln_size,ln_size,-0.0018898541,1126
2005-01,M5_beta_ln_be_me,intercept,-0.0194836362,1106
2005-01,M5_beta_ln_be_me,beta,-0.0042204681,1106
2005-01,M5_beta_ln_be_me,ln_be_me,-0.0072730458,1106
2005-01,M6_ln_size_ln_be_me,intercept,-0.0303559601,1220
2005-01,M6_ln_size_ln_be_me,ln_size,-0.0002864716,1220
2005-01,M6_ln_size_ln_be_me,ln_be_me,-0.0058863501,1220
2005-01,M7_all3,intercept,-0.0017582418,1106
2005-01,M7_all3,beta,-0.0049335981,1106
2005-01,M7_all3,ln_size,-0.0012265797,1106
2005-01,M7_all3,ln_be_me,-0.0071534676,1106
2005-02,M1_beta,intercept,0.0890849547,1125
2005-02,M1_beta,beta,0.0127566300,1125
2005-02,M2_ln_size,intercept,0.1664426835,1295
2005-02,M2_ln_size,ln_size,-0.0043035576,1295
2005-02,M3_ln_be_me,intercept,0.0948598127,1219
2005-02,M3_ln_be_me,ln_be_me,0.0013342187,1219
2005-02,M4_beta_ln_size,intercept,0.1292138211,1125
2005-02,M4_beta_ln_size,beta,0.0111261459,1125
2005-02,M4_beta_ln_size,ln_size,-0.0026661038,1125
2005-02,M5_beta_ln_be_me,intercept,0.0784320520,1105
2005-02,M5_beta_ln_be_me,beta,0.0059160771,1105
2005-02,M5_beta_ln_be_me,ln_be_me,0.0029366073,1105
2005-02,M6_ln_size_ln_be_me,intercept,0.1381723134,1219
2005-02,M6_ln_size_ln_be_me,ln_size,-0.0031200187,1219
2005-02,M6_ln_size_ln_be_me,ln_be_me,0.0016110216,1219
2005-02,M7_all3,intercept,0.1154812409,1105
2005-02,M7_all3,beta,0.0044286786,1105
2005-02,M7_all3,ln_size,-0.0025555519,1105
2005-02,M7_all3,ln_be_me,0.0031666408,1105
2005-03,M1_beta,intercept,-0.0764405167,1125
2005-03,M1_beta,beta,-0.0480548304,1125
2005-03,M2_ln_size,intercept,-0.3459766116,1295
2005-03,M2_ln_size,ln_size,0.0151899285,1295
2005-03,M3_ln_be_me,intercept,-0.0632943419,1219
2005-03,M3_ln_be_me,ln_be_me,-0.0104889865,1219
2005-03,M4_beta_ln_size,intercept,-0.2871453751,1125
2005-03,M4_beta_ln_size,beta,-0.0394936383,1125
2005-03,M4_beta_ln_size,ln_size,0.0139989258,1125
2005-03,M5_beta_ln_be_me,intercept,0.0057084360,1105
2005-03,M5_beta_ln_be_me,beta,-0.0553863365,1105
2005-03,M5_beta_ln_be_me,ln_be_me,-0.0123203317,1105
2005-03,M6_ln_size_ln_be_me,intercept,-0.2741888417,1219
2005-03,M6_ln_size_ln_be_me,ln_size,0.0151917986,1219
2005-03,M6_ln_size_ln_be_me,ln_be_me,-0.0118367777,1219
2005-03,M7_all3,intercept,-0.1989780358,1105
2005-03,M7_all3,beta,-0.0471688729,1105
2005-03,M7_all3,ln_size,0.0141187140,1105
2005-03,M7_all3,ln_be_me,-0.0135912024,1105
2005-04,M1_beta,intercept,0.0156711520,1125
2005-04,M1_beta,beta,-0.0893395910,1125
2005-04,M2_ln_size,intercept,-0.6583813959,1295
2005-04,M2_ln_size,ln_size,0.0405523578,1295
2005-04,M3_ln_be_me,intercept,-0.1520062973,1219
2005-04,M3_ln_be_me,ln_be_me,0.0129271336,1219
2005-04,M4_beta_ln_size,intercept,-0.5548100966,1125
2005-04,M4_beta_ln_size,beta,-0.0661602511,1125
2005-04,M4_beta_ln_size,ln_size,0.0379019483,1125
2005-04,M5_beta_ln_be_me,intercept,-0.0630365629,1105
2005-04,M5_beta_ln_be_me,beta,-0.0927106601,1105
2005-04,M5_beta_ln_be_me,ln_be_me,0.0139316643,1105
2005-04,M6_ln_size_ln_be_me,intercept,-0.7049510736,1219
2005-04,M6_ln_size_ln_be_me,ln_size,0.0398314119,1219
2005-04,M6_ln_size_ln_be_me,ln_be_me,0.0093933566,1219
2005-04,M7_all3,intercept,-0.5939789005,1105
2005-04,M7_all3,beta,-0.0713951367,1105
2005-04,M7_all3,ln_size,0.0366229530,1105
2005-04,M7_all3,ln_be_me,0.0106351148,1105
2005-05,M1_beta,intercept,-0.0731368084,1105
2005-05,M1_beta,beta,0.0332382056,1105
2005-05,M2_ln_size,intercept,0.2575587563,1275
2005-05,M2_ln_size,ln_size,-0.0207089364,1275
2005-05,M3_ln_be_me,intercept,-0.0770603870,1204
2005-05,M3_ln_be_me,ln_be_me,0.0062733148,1204
2005-05,M4_beta_ln_size,intercept,0.2480521547,1105
2005-05,M4_beta_ln_size,beta,0.0204906954,1105
2005-05,M4_beta_ln_size,ln_size,-0.0213403409,1105
2005-05,M5_beta_ln_be_me,intercept,-0.1090198378,1090
2005-05,M5_beta_ln_be_me,beta,0.0369898252,1090
2005-05,M5_beta_ln_be_me,ln_be_me,0.0053640879,1090
2005-05,M6_ln_size_ln_be_me,intercept,0.2340081955,1204
2005-05,M6_ln_size_ln_be_me,ln_size,-0.0223896583,1204
2005-05,M6_ln_size_ln_be_me,ln_be_me,0.0082545053,1204
2005-05,M7_all3,intercept,0.2172227601,1090
2005-05,M7_all3,beta,0.0243574125,1090
2005-05,M7_all3,ln_size,-0.0225280231,1090
2005-05,M7_all3,ln_be_me,0.0074040914,1090
2005-06,M1_beta,intercept,0.0243993753,1107
2005-06,M1_beta,beta,-0.0319498459,1107
2005-06,M2_ln_size,intercept,-0.1246046708,1277
2005-06,M2_ln_size,ln_size,0.0083671980,1277
2005-06,M3_ln_be_me,intercept,-0.0618373607,1206
2005-06,M3_ln_be_me,ln_be_me,0.0091661317,1206
2005-06,M4_beta_ln_size,intercept,-0.1139301597,1107
2005-06,M4_beta_ln_size,beta,-0.0264623543,1107
2005-06,M4_beta_ln_size,ln_size,0.0091910249,1107
2005-06,M5_beta_ln_be_me,intercept,-0.0329751972,1092
2005-06,M5_beta_ln_be_me,beta,-0.0284741656,1092
2005-06,M5_beta_ln_be_me,ln_be_me,0.0090357406,1092
2005-06,M6_ln_size_ln_be_me,intercept,-0.1913519954,1206
2005-06,M6_ln_size_ln_be_me,ln_size,0.0093264946,1206
2005-06,M6_ln_size_ln_be_me,ln_be_me,0.0083307055,1206
2005-06,M7_all3,intercept,-0.1576827696,1092
2005-06,M7_all3,beta,-0.0236460864,1092
2005-06,M7_all3,ln_size,0.0086158011,1092
2005-06,M7_all3,ln_be_me,0.0082455513,1092
2005-07,M1_beta,intercept,0.0004047813,1191
2005-07,M1_beta,beta,-0.0653551107,1191
2005-07,M2_ln_size,intercept,-0.5676578628,1345
2005-07,M2_ln_size,ln_size,0.0359141223,1345
2005-07,M3_ln_be_me,intercept,0.0557498174,1307
2005-07,M3_ln_be_me,ln_be_me,-0.0188002825,1307
2005-07,M4_beta_ln_size,intercept,-0.5310574513,1191
2005-07,M4_beta_ln_size,beta,-0.0300157727,1191
2005-07,M4_beta_ln_size,ln_size,0.0352891781,1191
2005-07,M5_beta_ln_be_me,intercept,0.0829138886,1166
2005-07,M5_beta_ln_be_me,beta,-0.0614748514,1166
2005-07,M5_beta_ln_be_me,ln_be_me,-0.0133547567,1166
2005-07,M6_ln_size_ln_be_me,intercept,-0.4570426873,1307
2005-07,M6_ln_size_ln_be_me,ln_size,0.0352098848,1307
2005-07,M6_ln_size_ln_be_me,ln_be_me,-0.0157411524,1307
2005-07,M7_all3,intercept,-0.4495004093,1166
2005-07,M7_all3,beta,-0.0293435342,1166
2005-07,M7_all3,ln_size,0.0350881562,1166
2005-07,M7_all3,ln_be_me,-0.0123807107,1166
2005-08,M1_beta,intercept,0.0172319343,1191
2005-08,M1_beta,beta,0.1318732534,1191
2005-08,M2_ln_size,intercept,0.8931274458,1342
2005-08,M2_ln_size,ln_size,-0.0528014165,1342
2005-08,M3_ln_be_me,intercept,0.0631728292,1304
2005-08,M3_ln_be_me,ln_be_me,0.0140249028,1304
2005-08,M4_beta_ln_size,intercept,0.7427219956,1191
2005-08,M4_beta_ln_size,beta,0.0835466081,1191
2005-08,M4_beta_ln_size,ln_size,-0.0481714078,1191
2005-08,M5_beta_ln_be_me,intercept,-0.0263619780,1166
2005-08,M5_beta_ln_be_me,beta,0.1197570426,1166
2005-08,M5_beta_ln_be_me,ln_be_me,0.0084735501,1166
2005-08,M6_ln_size_ln_be_me,intercept,0.8022045750,1304
2005-08,M6_ln_size_ln_be_me,ln_size,-0.0507201025,1304
2005-08,M6_ln_size_ln_be_me,ln_be_me,0.0095595012,1304
2005-08,M7_all3,intercept,0.6847587679,1166
2005-08,M7_all3,beta,0.0767327642,1166
2005-08,M7_all3,ln_size,-0.0468732181,1166
2005-08,M7_all3,ln_be_me,0.0071955090,1166
2005-09,M1_beta,intercept,0.0286442335,1190
2005-09,M1_beta,beta,-0.0041115633,1190
2005-09,M2_ln_size,intercept,0.2666884554,1344
2005-09,M2_ln_size,ln_size,-0.0172353563,1344
2005-09,M3_ln_be_me,intercept,0.1710056118,1306
2005-09,M3_ln_be_me,ln_be_me,-0.0229711802,1306
2005-09,M4_beta_ln_size,intercept,0.3104843150,1190
2005-09,M4_beta_ln_size,beta,-0.0229359736,1190
2005-09,M4_beta_ln_size,ln_size,-0.0187078929,1190
2005-09,M5_beta_ln_be_me,intercept,0.1704613354,1165
2005-09,M5_beta_ln_be_me,beta,-0.0094065528,1165
2005-09,M5_beta_ln_be_me,ln_be_me,-0.0216343084,1165
2005-09,M6_ln_size_ln_be_me,intercept,0.3913439182,1306
2005-09,M6_ln_size_ln_be_me,ln_size,-0.0151243889,1306
2005-09,M6_ln_size_ln_be_me,ln_be_me,-0.0242963454,1306
2005-09,M7_all3,intercept,0.4094470958,1165
2005-09,M7_all3,beta,-0.0238988310,1165
2005-09,M7_all3,ln_size,-0.0157395187,1165
2005-09,M7_all3,ln_be_me,-0.0220831791,1165
2005-10,M1_beta,intercept,-0.0546966592,1187
2005-10,M1_beta,beta,-0.0084577537,1187
2005-10,M2_ln_size,intercept,-0.1399115546,1334
2005-10,M2_ln_size,ln_size,0.0056201963,1334
2005-10,M3_ln_be_me,intercept,0.0252607245,1299
2005-10,M3_ln_be_me,ln_be_me,-0.0136110599,1299
2005-10,M4_beta_ln_size,intercept,-0.1458339874,1187
2005-10,M4_beta_ln_size,beta,-0.0023851483,1187
2005-10,M4_beta_ln_size,ln_size,0.0060511886,1187
2005-10,M5_beta_ln_be_me,intercept,0.0256864535,1163
2005-10,M5_beta_ln_be_me,beta,-0.0125719825,1163
2005-10,M5_beta_ln_be_me,ln_be_me,-0.0118889539,1163
2005-10,M6_ln_size_ln_be_me,intercept,-0.0517565470,1299
2005-10,M6_ln_size_ln_be_me,ln_size,0.0052858010,1299
2005-10,M6_ln_size_ln_be_me,ln_be_me,-0.0131462427,1299
2005-10,M7_all3,intercept,-0.0603630901,1163
2005-10,M7_all3,beta,-0.0073383947,1163
2005-10,M7_all3,ln_size,0.0056679943,1163
2005-10,M7_all3,ln_be_me,-0.0117295785,1163
2005-11,M1_beta,intercept,-0.0335176137,1187
2005-11,M1_beta,beta,0.0387673855,1187
2005-11,M2_ln_size,intercept,0.2022582327,1341
2005-11,M2_ln_size,ln_size,-0.0137214725,1341
2005-11,M3_ln_be_me,intercept,-0.1176239089,1303
2005-11,M3_ln_be_me,ln_be_me,0.0199314916,1303
2005-11,M4_beta_ln_size,intercept,0.1190053752,1187
2005-11,M4_beta_ln_size,beta,0.0285639616,1187
2005-11,M4_beta_ln_size,ln_size,-0.0101242402,1187
2005-11,M5_beta_ln_be_me,intercept,-0.1574277654,1162
2005-11,M5_beta_ln_be_me,beta,0.0388576914,1162
2005-11,M5_beta_ln_be_me,ln_be_me,0.0193364371,1162
2005-11,M6_ln_size_ln_be_me,intercept,0.0796718709,1303
2005-11,M6_ln_size_ln_be_me,ln_size,-0.0135592111,1303
2005-11,M6_ln_size_ln_be_me,ln_be_me,0.0187783927,1303
2005-11,M7_all3,intercept,0.0001542158,1162
2005-11,M7_all3,beta,0.0292690955,1162
2005-11,M7_all3,ln_size,-0.0103951338,1162
2005-11,M7_all3,ln_be_me,0.0190798212,1162
2006-01,M1_beta,intercept,0.0970349149,1162
2006-01,M1_beta,beta,-0.0075274074,1162
2006-01,M2_ln_size,intercept,-0.2365136058,1314
2006-01,M2_ln_size,ln_size,0.0231363003,1314
2006-01,M3_ln_be_me,intercept,0.0085431000,1277
2006-01,M3_ln_be_me,ln_be_me,0.0126592014,1277
2006-01,M4_beta_ln_size,intercept,-0.2686398107,1162
2006-01,M4_beta_ln_size,beta,0.0175371194,1162
2006-01,M4_beta_ln_size,ln_size,0.0242363747,1162
2006-01,M5_beta_ln_be_me,intercept,-0.0032709822,1138
2006-01,M5_beta_ln_be_me,beta,-0.0009254139,1138
2006-01,M5_beta_ln_be_me,ln_be_me,0.0149572209,1138
2006-01,M6_ln_size_ln_be_me,intercept,-0.2875499221,1277
2006-01,M6_ln_size_ln_be_me,ln_size,0.0202838549,1277
2006-01,M6_ln_size_ln_be_me,ln_be_me,0.0145505023,1277
2006-01,M7_all3,intercept,-0.3244128926,1138
2006-01,M7_all3,beta,0.0190485165,1138
2006-01,M7_all3,ln_size,0.0211286696,1138
2006-01,M7_all3,ln_be_me,0.0155482450,1138
2006-02,M1_beta,intercept,-0.0042193883,1167
2006-02,M1_beta,beta,0.0366474697,1167
2006-02,M2_ln_size,intercept,0.1106337658,1319
2006-02,M2_ln_size,ln_size,-0.0057160994,1319
2006-02,M3_ln_be_me,intercept,-0.0781701049,1281
2006-02,M3_ln_be_me,ln_be_me,0.0168235113,1281
2006-02,M4_beta_ln_size,intercept,0.0652300367,1167
2006-02,M4_beta_ln_size,beta,0.0320776661,1167
2006-02,M4_beta_ln_size,ln_size,-0.0046179258,1167
2006-02,M5_beta_ln_be_me,intercept,-0.0808806447,1142
2006-02,M5_beta_ln_be_me,beta,0.0321418284,1142
2006-02,M5_beta_ln_be_me,ln_be_me,0.0125048217,1142
2006-02,M6_ln_size_ln_be_me,intercept,-0.0370627650,1281
2006-02,M6_ln_size_ln_be_me,ln_size,-0.0028317699,1281
2006-02,M6_ln_size_ln_be_me,ln_be_me,0.0165946563,1281
2006-02,M7_all3,intercept,-0.0476569476,1142
2006-02,M7_all3,beta,0.0301522479,1142
2006-02,M7_all3,ln_size,-0.0022011628,1142
2006-02,M7_all3,ln_be_me,0.0124640650,1142
2006-03,M1_beta,intercept,0.0481342937,1160
2006-03,M1_beta,beta,-0.0380072367,1160
2006-03,M2_ln_size,intercept,-0.1648434610,1310
2006-03,M2_ln_size,ln_size,0.0125026905,1310
2006-03,M3_ln_be_me,intercept,0.0498935076,1272
2006-03,M3_ln_be_me,ln_be_me,-0.0060591414,1272
2006-03,M4_beta_ln_size,intercept,-0.1082548728,1160
2006-03,M4_beta_ln_size,beta,-0.0281939578,1160
2006-03,M4_beta_ln_size,ln_size,0.0104404188,1160
2006-03,M5_beta_ln_be_me,intercept,0.0502266642,1135
2006-03,M5_beta_ln_be_me,beta,-0.0342996873,1135
2006-03,M5_beta_ln_be_me,ln_be_me,-0.0007464881,1135
2006-03,M6_ln_size_ln_be_me,intercept,-0.1005979471,1272
2006-03,M6_ln_size_ln_be_me,ln_size,0.0104084883,1272
2006-03,M6_ln_size_ln_be_me,ln_be_me,-0.0052986539,1272
2006-03,M7_all3,intercept,-0.0794151738,1135
2006-03,M7_all3,beta,-0.0269332589,1135
2006-03,M7_all3,ln_size,0.0086468290,1135
2006-03,M7_all3,ln_be_me,-0.0006385197,1135
2006-04,M1_beta,intercept,0.1309905695,1143
2006-04,M1_beta,beta,-0.0453270450,1143
2006-04,M2_ln_size,intercept,-0.3641617642,1293
2006-04,M2_ln_size,ln_size,0.0322903483,1293
2006-04,M3_ln_be_me,intercept,0.0628430330,1257
2006-04,M3_ln_be_me,ln_be_me,0.0041998567,1257
2006-04,M4_beta_ln_size,intercept,-0.3938314391,1143
2006-04,M4_beta_ln_size,beta,-0.0100052911,1143
2006-04,M4_beta_ln_size,ln_size,0.0348090496,1143
2006-04,M5_beta_ln_be_me,intercept,0.0466996576,1120
2006-04,M5_beta_ln_be_me,beta,-0.0374147611,1120
2006-04,M5_beta_ln_be_me,ln_be_me,0.0122413274,1120
2006-04,M6_ln_size_ln_be_me,intercept,-0.3627552185,1257
2006-04,M6_ln_size_ln_be_me,ln_size,0.0294381532,1257
2006-04,M6_ln_size_ln_be_me,ln_be_me,0.0062620675,1257
2006-04,M7_all3,intercept,-0.4380462997,1120
2006-04,M7_all3,beta,-0.0080427054,1120
2006-04,M7_all3,ln_size,0.0322190879,1120
2006-04,M7_all3,ln_be_me,0.0125045065,1120
2006-05,M1_beta,intercept,0.2236917257,1117
2006-05,M1_beta,beta,0.0453867531,1117
2006-05,M2_ln_size,intercept,0.8882029451,1268
2006-05,M2_ln_size,ln_size,-0.0445843981,1268
2006-05,M3_ln_be_me,intercept,0.1479801276,1237
2006-05,M3_ln_be_me,ln_be_me,0.0181808538,1237
2006-05,M4_beta_ln_size,intercept,0.9432456362,1117
2006-05,M4_beta_ln_size,beta,-0.0000052079,1117
2006-05,M4_beta_ln_size,ln_size,-0.0479003946,1117
2006-05,M5_beta_ln_be_me,intercept,0.1357690527,1099
2006-05,M5_beta_ln_be_me,beta,0.0428180543,1099
2006-05,M5_beta_ln_be_me,ln_be_me,0.0141551951,1099
2006-05,M6_ln_size_ln_be_me,intercept,0.8132278805,1237
2006-05,M6_ln_size_ln_be_me,ln_size,-0.0453738153,1237
2006-05,M6_ln_size_ln_be_me,ln_be_me,0.0136188309,1237
2006-05,M7_all3,intercept,0.8834949425,1099
2006-05,M7_all3,beta,-0.0002875953,1099
2006-05,M7_all3,ln_size,-0.0491015331,1099
2006-05,M7_all3,ln_be_me,0.0121548155,1099
2006-06,M1_beta,intercept,0.0487033834,1137
2006-06,M1_beta,beta,0.0158744682,1137
2006-06,M2_ln_size,intercept,0.3512528427,1289
2006-06,M2_ln_size,ln_size,-0.0203339659,1289
2006-06,M3_ln_be_me,intercept,-0.0212996725,1258
2006-06,M3_ln_be_me,ln_be_me,0.0137043068,1258
2006-06,M4_beta_ln_size,intercept,0.3545384529,1137
2006-06,M4_beta_ln_size,beta,-0.0036226177,1137
2006-06,M4_beta_ln_size,ln_size,-0.0203486330,1137
2006-06,M5_beta_ln_be_me,intercept,-0.0296828001,1119
2006-06,M5_beta_ln_be_me,beta,0.0122623164,1119
2006-06,M5_beta_ln_be_me,ln_be_me,0.0127499664,1119
2006-06,M6_ln_size_ln_be_me,intercept,0.2723416573,1258
2006-06,M6_ln_size_ln_be_me,ln_size,-0.0199251462,1258
2006-06,M6_ln_size_ln_be_me,ln_be_me,0.0114594238,1258
2006-06,M7_all3,intercept,0.2736364251,1119
2006-06,M7_all3,beta,-0.0053159522,1119
2006-06,M7_all3,ln_size,-0.0198262658,1119
2006-06,M7_all3,ln_be_me,0.0117407350,1119
2006-07,M1_beta,intercept,-0.0695953724,1220
2006-07,M1_beta,beta,0.0359699441,1220
2006-07,M2_ln_size,intercept,0.3811742841,1278
2006-07,M2_ln_size,ln_size,-0.0287728370,1278
2006-07,M3_ln_be_me,intercept,-0.0262928896,1236
2006-07,M3_ln_be_me,ln_be_me,-0.0010649389,1236
2006-07,M4_beta_ln_size,intercept,0.3574361014,1220
2006-07,M4_beta_ln_size,beta,0.0198922024,1220
2006-07,M4_beta_ln_size,ln_size,-0.0284964411,1220
2006-07,M5_beta_ln_be_me,intercept,-0.0692927716,1182
2006-07,M5_beta_ln_be_me,beta,0.0365826511,1182
2006-07,M5_beta_ln_be_me,ln_be_me,-0.0004355208,1182
2006-07,M6_ln_size_ln_be_me,intercept,0.3873197824,1236
2006-07,M6_ln_size_ln_be_me,ln_size,-0.0277757086,1236
2006-07,M6_ln_size_ln_be_me,ln_be_me,-0.0034210439,1236
2006-07,M7_all3,intercept,0.3701156563,1182
2006-07,M7_all3,beta,0.0199912076,1182
2006-07,M7_all3,ln_size,-0.0279816713,1182
2006-07,M7_all3,ln_be_me,-0.0034206306,1182
2006-08,M1_beta,intercept,0.0137947378,1205
2006-08,M1_beta,beta,0.0138902144,1205
2006-08,M2_ln_size,intercept,-0.0076157443,1264
2006-08,M2_ln_size,ln_size,0.0025576960,1264
2006-08,M3_ln_be_me,intercept,0.0502327528,1223
2006-08,M3_ln_be_me,ln_be_me,-0.0032888519,1223
2006-08,M4_beta_ln_size,intercept,-0.0363995796,1205
2006-08,M4_beta_ln_size,beta,0.0158403494,1205
2006-08,M4_beta_ln_size,ln_size,0.0033448510,1205
2006-08,M5_beta_ln_be_me,intercept,0.0223086269,1168
2006-08,M5_beta_ln_be_me,beta,0.0140717269,1168
2006-08,M5_beta_ln_be_me,ln_be_me,-0.0011942907,1168
2006-08,M6_ln_size_ln_be_me,intercept,0.0423292553,1223
2006-08,M6_ln_size_ln_be_me,ln_size,0.0005313151,1223
2006-08,M6_ln_size_ln_be_me,ln_be_me,-0.0032453918,1223
2006-08,M7_all3,intercept,0.0022156600,1168
2006-08,M7_all3,beta,0.0148417064,1168
2006-08,M7_all3,ln_size,0.0012780803,1168
2006-08,M7_all3,ln_be_me,-0.0010563310,1168
2006-09,M1_beta,intercept,0.0290475186,1216
2006-09,M1_beta,beta,0.0220948096,1216
2006-09,M2_ln_size,intercept,0.2666840775,1275
2006-09,M2_ln_size,ln_size,-0.0148429936,1275
2006-09,M3_ln_be_me,intercept,0.1879209685,1234
2006-09,M3_ln_be_me,ln_be_me,-0.0227229306,1234
2006-09,M4_beta_ln_size,intercept,0.2459593315,1216
2006-09,M4_beta_ln_size,beta,0.0136391525,1216
2006-09,M4_beta_ln_size,ln_size,-0.0144497845,1216
2006-09,M5_beta_ln_be_me,intercept,0.1710139576,1179
2006-09,M5_beta_ln_be_me,beta,0.0093152353,1179
2006-09,M5_beta_ln_be_me,ln_be_me,-0.0217037067,1179
2006-09,M6_ln_size_ln_be_me,intercept,0.3463190612,1234
2006-09,M6_ln_size_ln_be_me,ln_size,-0.0106135691,1234
2006-09,M6_ln_size_ln_be_me,ln_be_me,-0.0236747114,1234
2006-09,M7_all3,intercept,0.3390022553,1179
2006-09,M7_all3,beta,0.0028228319,1179
2006-09,M7_all3,ln_size,-0.0106397339,1179
2006-09,M7_all3,ln_be_me,-0.0229522299,1179
2006-10,M1_beta,intercept,0.0357736755,1218
2006-10,M1_beta,beta,-0.0336658508,1218
2006-10,M2_ln_size,intercept,-0.1866964003,1277
